model,error_type,steps,fr_compound,fr_step_i,fr_step_j,fr_expected_indep,super_additive,interaction_delta
claude-3-haiku,semantic,"(0, 1)",0.0,0.0315,0.0069,0.0381,False,-0.0381
claude-3-haiku,semantic,"(0, 1)",0.0,0.0315,0.0069,0.0381,False,-0.0381
claude-3-haiku,semantic,"(0, 1)",0.0,0.0315,0.0069,0.0381,False,-0.0381
claude-3-haiku,semantic,"(0, 1)",0.0,0.0315,0.0069,0.0381,False,-0.0381
claude-3-haiku,semantic,"(0, 1)",0.0,0.0315,0.0069,0.0381,False,-0.0381
claude-3-haiku,semantic,"(0, 1)",0.0237,0.0315,0.0069,0.0381,False,-0.0144
claude-3-haiku,semantic,"(0, 1)",0.0237,0.0315,0.0069,0.0381,False,-0.0144
claude-3-haiku,semantic,"(0, 1)",0.0237,0.0315,0.0069,0.0381,False,-0.0144
claude-3-haiku,semantic,"(0, 1)",0.0237,0.0315,0.0069,0.0381,False,-0.0144
claude-3-haiku,semantic,"(0, 1)",0.0237,0.0315,0.0069,0.0381,False,-0.0144
claude-3-haiku,semantic,"(0, 2)",0.0795,0.0315,0.0923,0.1209,False,-0.0414
claude-3-haiku,semantic,"(0, 2)",0.0,0.0315,0.0923,0.1209,False,-0.1209
claude-3-haiku,semantic,"(0, 2)",0.0,0.0315,0.0923,0.1209,False,-0.1209
claude-3-haiku,semantic,"(0, 2)",0.0,0.0315,0.0923,0.1209,False,-0.1209
claude-3-haiku,semantic,"(0, 2)",0.0237,0.0315,0.0923,0.1209,False,-0.0972
claude-3-haiku,semantic,"(0, 2)",0.0237,0.0315,0.0923,0.1209,False,-0.0972
claude-3-haiku,semantic,"(0, 2)",0.0237,0.0315,0.0923,0.1209,False,-0.0972
claude-3-haiku,semantic,"(0, 2)",0.0795,0.0315,0.0923,0.1209,False,-0.0414
claude-3-haiku,semantic,"(0, 2)",0.0,0.0315,0.0923,0.1209,False,-0.1209
claude-3-haiku,semantic,"(0, 3)",0.0,0.0315,0.1899,0.2154,False,-0.2154
claude-3-haiku,semantic,"(0, 2)",0.0237,0.0315,0.0923,0.1209,False,-0.0972
claude-3-haiku,semantic,"(0, 3)",0.0,0.0315,0.1899,0.2154,False,-0.2154
claude-3-haiku,semantic,"(0, 3)",0.1353,0.0315,0.1899,0.2154,False,-0.0802
claude-3-haiku,semantic,"(0, 3)",0.0,0.0315,0.1899,0.2154,False,-0.2154
claude-3-haiku,semantic,"(1, 2)",0.0,0.0069,0.0923,0.0985,False,-0.0985
claude-3-haiku,semantic,"(0, 3)",0.0,0.0315,0.1899,0.2154,False,-0.2154
claude-3-haiku,semantic,"(0, 3)",0.0,0.0315,0.1899,0.2154,False,-0.2154
claude-3-haiku,semantic,"(1, 2)",0.0,0.0069,0.0923,0.0985,False,-0.0985
claude-3-haiku,semantic,"(1, 2)",0.0,0.0069,0.0923,0.0985,False,-0.0985
claude-3-haiku,semantic,"(0, 3)",0.0237,0.0315,0.1899,0.2154,False,-0.1917
claude-3-haiku,semantic,"(0, 3)",0.1018,0.0315,0.1899,0.2154,False,-0.1136
claude-3-haiku,semantic,"(0, 3)",0.1018,0.0315,0.1899,0.2154,False,-0.1136
claude-3-haiku,semantic,"(1, 2)",0.0,0.0069,0.0923,0.0985,False,-0.0985
claude-3-haiku,semantic,"(1, 2)",0.0237,0.0069,0.0923,0.0985,False,-0.0748
claude-3-haiku,semantic,"(0, 3)",0.0172,0.0315,0.1899,0.2154,False,-0.1982
claude-3-haiku,semantic,"(1, 3)",0.0,0.0069,0.1899,0.1955,False,-0.1955
claude-3-haiku,semantic,"(1, 2)",0.0,0.0069,0.0923,0.0985,False,-0.0985
claude-3-haiku,semantic,"(1, 2)",0.0,0.0069,0.0923,0.0985,False,-0.0985
claude-3-haiku,semantic,"(1, 3)",0.0,0.0069,0.1899,0.1955,False,-0.1955
claude-3-haiku,semantic,"(1, 3)",0.0,0.0069,0.1899,0.1955,False,-0.1955
claude-3-haiku,semantic,"(1, 2)",0.0237,0.0069,0.0923,0.0985,False,-0.0748
claude-3-haiku,semantic,"(1, 3)",0.0,0.0069,0.1899,0.1955,False,-0.1955
claude-3-haiku,semantic,"(1, 2)",0.0,0.0069,0.0923,0.0985,False,-0.0985
claude-3-haiku,semantic,"(1, 2)",0.105,0.0069,0.0923,0.0985,True,0.0065
claude-3-haiku,semantic,"(1, 3)",0.0795,0.0069,0.1899,0.1955,False,-0.116
claude-3-haiku,semantic,"(1, 3)",0.0,0.0069,0.1899,0.1955,False,-0.1955
claude-3-haiku,semantic,"(1, 3)",0.0,0.0069,0.1899,0.1955,False,-0.1955
claude-3-haiku,semantic,"(0, 1)",0.0,0.0315,0.0069,0.0381,False,-0.0381
claude-3-haiku,semantic,"(0, 1)",0.0,0.0315,0.0069,0.0381,False,-0.0381
claude-3-haiku,semantic,"(0, 1)",0.0,0.0315,0.0069,0.0381,False,-0.0381
claude-3-haiku,semantic,"(1, 3)",0.0,0.0069,0.1899,0.1955,False,-0.1955
claude-3-haiku,semantic,"(0, 1)",0.0,0.0315,0.0069,0.0381,False,-0.0381
claude-3-haiku,semantic,"(0, 1)",0.0,0.0315,0.0069,0.0381,False,-0.0381
claude-3-haiku,semantic,"(0, 1)",0.0,0.0315,0.0069,0.0381,False,-0.0381
claude-3-haiku,semantic,"(0, 1)",0.0,0.0315,0.0069,0.0381,False,-0.0381
claude-3-haiku,semantic,"(1, 3)",0.0,0.0069,0.1899,0.1955,False,-0.1955
claude-3-haiku,semantic,"(1, 3)",0.0,0.0069,0.1899,0.1955,False,-0.1955
claude-3-haiku,semantic,"(0, 1)",0.0,0.0315,0.0069,0.0381,False,-0.0381
claude-3-haiku,semantic,"(0, 1)",0.0,0.0315,0.0069,0.0381,False,-0.0381
claude-3-haiku,semantic,"(0, 1)",0.0,0.0315,0.0069,0.0381,False,-0.0381
claude-3-haiku,semantic,"(0, 2)",0.0,0.0315,0.0923,0.1209,False,-0.1209
claude-3-haiku,semantic,"(0, 2)",0.0,0.0315,0.0923,0.1209,False,-0.1209
claude-3-haiku,semantic,"(0, 2)",0.0,0.0315,0.0923,0.1209,False,-0.1209
claude-3-haiku,semantic,"(0, 2)",0.0,0.0315,0.0923,0.1209,False,-0.1209
claude-3-haiku,semantic,"(0, 2)",0.0,0.0315,0.0923,0.1209,False,-0.1209
claude-3-haiku,semantic,"(0, 2)",0.0,0.0315,0.0923,0.1209,False,-0.1209
claude-3-haiku,semantic,"(0, 2)",0.0,0.0315,0.0923,0.1209,False,-0.1209
claude-3-haiku,semantic,"(0, 2)",0.0,0.0315,0.0923,0.1209,False,-0.1209
claude-3-haiku,semantic,"(0, 3)",0.0,0.0315,0.1899,0.2154,False,-0.2154
claude-3-haiku,semantic,"(0, 2)",0.0,0.0315,0.0923,0.1209,False,-0.1209
claude-3-haiku,semantic,"(0, 3)",0.0,0.0315,0.1899,0.2154,False,-0.2154
claude-3-haiku,semantic,"(0, 2)",0.0,0.0315,0.0923,0.1209,False,-0.1209
claude-3-haiku,semantic,"(1, 2)",0.0,0.0069,0.0923,0.0985,False,-0.0985
claude-3-haiku,semantic,"(0, 3)",0.0,0.0315,0.1899,0.2154,False,-0.2154
claude-3-haiku,semantic,"(0, 3)",0.0,0.0315,0.1899,0.2154,False,-0.2154
claude-3-haiku,semantic,"(0, 3)",0.0,0.0315,0.1899,0.2154,False,-0.2154
claude-3-haiku,semantic,"(0, 3)",0.0,0.0315,0.1899,0.2154,False,-0.2154
claude-3-haiku,semantic,"(1, 2)",0.0,0.0069,0.0923,0.0985,False,-0.0985
claude-3-haiku,semantic,"(0, 3)",0.0,0.0315,0.1899,0.2154,False,-0.2154
claude-3-haiku,semantic,"(0, 3)",0.0,0.0315,0.1899,0.2154,False,-0.2154
claude-3-haiku,semantic,"(0, 3)",0.3491,0.0315,0.1899,0.2154,True,0.1337
claude-3-haiku,semantic,"(1, 2)",0.0,0.0069,0.0923,0.0985,False,-0.0985
claude-3-haiku,semantic,"(1, 2)",0.0,0.0069,0.0923,0.0985,False,-0.0985
claude-3-haiku,semantic,"(1, 2)",0.0,0.0069,0.0923,0.0985,False,-0.0985
claude-3-haiku,semantic,"(1, 2)",0.0,0.0069,0.0923,0.0985,False,-0.0985
claude-3-haiku,semantic,"(1, 2)",0.0,0.0069,0.0923,0.0985,False,-0.0985
claude-3-haiku,semantic,"(1, 2)",0.0,0.0069,0.0923,0.0985,False,-0.0985
claude-3-haiku,semantic,"(1, 3)",0.0,0.0069,0.1899,0.1955,False,-0.1955
claude-3-haiku,semantic,"(1, 2)",0.0,0.0069,0.0923,0.0985,False,-0.0985
claude-3-haiku,semantic,"(0, 3)",0.0,0.0315,0.1899,0.2154,False,-0.2154
claude-3-haiku,semantic,"(1, 3)",0.3491,0.0069,0.1899,0.1955,True,0.1537
claude-3-haiku,semantic,"(1, 3)",0.0,0.0069,0.1899,0.1955,False,-0.1955
claude-3-haiku,semantic,"(1, 3)",0.0,0.0069,0.1899,0.1955,False,-0.1955
claude-3-haiku,semantic,"(1, 3)",0.4305,0.0069,0.1899,0.1955,True,0.235
claude-3-haiku,semantic,"(1, 3)",0.4305,0.0069,0.1899,0.1955,True,0.235
claude-3-haiku,semantic,"(1, 3)",0.4305,0.0069,0.1899,0.1955,True,0.235
claude-3-haiku,semantic,"(1, 3)",0.0,0.0069,0.1899,0.1955,False,-0.1955
claude-3-haiku,semantic,"(1, 3)",0.0,0.0069,0.1899,0.1955,False,-0.1955
claude-3-haiku,semantic,"(1, 3)",0.4305,0.0069,0.1899,0.1955,True,0.235
claude-3-haiku,semantic,"(1, 2)",0.0,0.0069,0.0923,0.0985,False,-0.0985
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.3979,0.0315,0.0069,0.0381,True,0.3598
claude-3-haiku,semantic,"(0, 1)",0.0237,0.0315,0.0069,0.0381,False,-0.0144
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 2)",0.3979,0.0315,0.0923,0.1209,True,0.2771
claude-3-haiku,semantic,"(0, 2)",0.3979,0.0315,0.0923,0.1209,True,0.2771
claude-3-haiku,semantic,"(0, 2)",0.3979,0.0315,0.0923,0.1209,True,0.2771
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 3)",0.3979,0.0315,0.1899,0.2154,True,0.1825
claude-3-haiku,semantic,"(0, 3)",0.4142,0.0315,0.1899,0.2154,True,0.1988
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 3)",0.4142,0.0315,0.1899,0.2154,True,0.1988
claude-3-haiku,semantic,"(0, 3)",0.3979,0.0315,0.1899,0.2154,True,0.1825
claude-3-haiku,semantic,"(0, 3)",0.4142,0.0315,0.1899,0.2154,True,0.1988
claude-3-haiku,semantic,"(0, 3)",0.3979,0.0315,0.1899,0.2154,True,0.1825
claude-3-haiku,semantic,"(0, 3)",0.4675,0.0315,0.1899,0.2154,True,0.252
claude-3-haiku,semantic,"(0, 3)",0.3979,0.0315,0.1899,0.2154,True,0.1825
claude-3-haiku,semantic,"(1, 2)",0.3979,0.0069,0.0923,0.0985,True,0.2994
claude-3-haiku,semantic,"(0, 3)",0.4142,0.0315,0.1899,0.2154,True,0.1988
claude-3-haiku,semantic,"(1, 2)",0.3491,0.0069,0.0923,0.0985,True,0.2506
claude-3-haiku,semantic,"(1, 2)",0.3979,0.0069,0.0923,0.0985,True,0.2994
claude-3-haiku,semantic,"(1, 2)",0.3491,0.0069,0.0923,0.0985,True,0.2506
claude-3-haiku,semantic,"(0, 3)",0.3979,0.0315,0.1899,0.2154,True,0.1825
claude-3-haiku,semantic,"(1, 2)",0.3491,0.0069,0.0923,0.0985,True,0.2506
claude-3-haiku,semantic,"(1, 2)",0.3979,0.0069,0.0923,0.0985,True,0.2994
claude-3-haiku,semantic,"(1, 2)",0.3979,0.0069,0.0923,0.0985,True,0.2994
claude-3-haiku,semantic,"(1, 2)",0.3491,0.0069,0.0923,0.0985,True,0.2506
claude-3-haiku,semantic,"(1, 2)",0.3491,0.0069,0.0923,0.0985,True,0.2506
claude-3-haiku,semantic,"(1, 2)",0.3491,0.0069,0.0923,0.0985,True,0.2506
claude-3-haiku,semantic,"(1, 3)",0.4793,0.0069,0.1899,0.1955,True,0.2838
claude-3-haiku,semantic,"(1, 3)",0.3979,0.0069,0.1899,0.1955,True,0.2025
claude-3-haiku,semantic,"(1, 3)",0.4468,0.0069,0.1899,0.1955,True,0.2513
claude-3-haiku,semantic,"(1, 3)",0.4142,0.0069,0.1899,0.1955,True,0.2187
claude-3-haiku,semantic,"(1, 3)",0.3979,0.0069,0.1899,0.1955,True,0.2025
claude-3-haiku,semantic,"(1, 3)",0.4468,0.0069,0.1899,0.1955,True,0.2513
claude-3-haiku,semantic,"(1, 3)",0.4793,0.0069,0.1899,0.1955,True,0.2838
claude-3-haiku,semantic,"(1, 3)",0.4793,0.0069,0.1899,0.1955,True,0.2838
claude-3-haiku,semantic,"(1, 3)",0.3979,0.0069,0.1899,0.1955,True,0.2025
claude-3-haiku,semantic,"(1, 3)",0.4142,0.0069,0.1899,0.1955,True,0.2187
claude-3-haiku,semantic,"(0, 1)",0.0237,0.0315,0.0069,0.0381,False,-0.0144
claude-3-haiku,semantic,"(0, 1)",0.0237,0.0315,0.0069,0.0381,False,-0.0144
claude-3-haiku,semantic,"(0, 1)",0.0237,0.0315,0.0069,0.0381,False,-0.0144
claude-3-haiku,semantic,"(0, 1)",0.0237,0.0315,0.0069,0.0381,False,-0.0144
claude-3-haiku,semantic,"(0, 1)",0.0237,0.0315,0.0069,0.0381,False,-0.0144
claude-3-haiku,semantic,"(0, 1)",0.0237,0.0315,0.0069,0.0381,False,-0.0144
claude-3-haiku,semantic,"(0, 1)",0.0237,0.0315,0.0069,0.0381,False,-0.0144
claude-3-haiku,semantic,"(0, 1)",0.0237,0.0315,0.0069,0.0381,False,-0.0144
claude-3-haiku,semantic,"(0, 1)",0.0237,0.0315,0.0069,0.0381,False,-0.0144
claude-3-haiku,semantic,"(0, 1)",0.0237,0.0315,0.0069,0.0381,False,-0.0144
claude-3-haiku,semantic,"(0, 2)",0.0237,0.0315,0.0923,0.1209,False,-0.0972
claude-3-haiku,semantic,"(0, 2)",0.0237,0.0315,0.0923,0.1209,False,-0.0972
claude-3-haiku,semantic,"(0, 2)",0.1213,0.0315,0.0923,0.1209,True,0.0004
claude-3-haiku,semantic,"(0, 2)",0.0237,0.0315,0.0923,0.1209,False,-0.0972
claude-3-haiku,semantic,"(0, 2)",0.1213,0.0315,0.0923,0.1209,True,0.0004
claude-3-haiku,semantic,"(0, 2)",0.0237,0.0315,0.0923,0.1209,False,-0.0972
claude-3-haiku,semantic,"(0, 2)",0.1213,0.0315,0.0923,0.1209,True,0.0004
claude-3-haiku,semantic,"(0, 2)",0.0237,0.0315,0.0923,0.1209,False,-0.0972
claude-3-haiku,semantic,"(0, 2)",0.0237,0.0315,0.0923,0.1209,False,-0.0972
claude-3-haiku,semantic,"(0, 3)",0.0237,0.0315,0.1899,0.2154,False,-0.1917
claude-3-haiku,semantic,"(0, 3)",0.0237,0.0315,0.1899,0.2154,False,-0.1917
claude-3-haiku,semantic,"(0, 3)",0.0237,0.0315,0.1899,0.2154,False,-0.1917
claude-3-haiku,semantic,"(0, 2)",0.0237,0.0315,0.0923,0.1209,False,-0.0972
claude-3-haiku,semantic,"(0, 3)",0.0237,0.0315,0.1899,0.2154,False,-0.1917
claude-3-haiku,semantic,"(0, 3)",0.0237,0.0315,0.1899,0.2154,False,-0.1917
claude-3-haiku,semantic,"(0, 3)",0.0237,0.0315,0.1899,0.2154,False,-0.1917
claude-3-haiku,semantic,"(0, 3)",0.0237,0.0315,0.1899,0.2154,False,-0.1917
claude-3-haiku,semantic,"(0, 3)",0.3491,0.0315,0.1899,0.2154,True,0.1337
claude-3-haiku,semantic,"(1, 2)",0.0888,0.0069,0.0923,0.0985,False,-0.0097
claude-3-haiku,semantic,"(1, 2)",0.0237,0.0069,0.0923,0.0985,False,-0.0748
claude-3-haiku,semantic,"(0, 3)",0.0237,0.0315,0.1899,0.2154,False,-0.1917
claude-3-haiku,semantic,"(0, 3)",0.0237,0.0315,0.1899,0.2154,False,-0.1917
claude-3-haiku,semantic,"(1, 2)",0.0725,0.0069,0.0923,0.0985,False,-0.026
claude-3-haiku,semantic,"(1, 2)",0.0237,0.0069,0.0923,0.0985,False,-0.0748
claude-3-haiku,semantic,"(1, 2)",0.0237,0.0069,0.0923,0.0985,False,-0.0748
claude-3-haiku,semantic,"(1, 2)",0.0237,0.0069,0.0923,0.0985,False,-0.0748
claude-3-haiku,semantic,"(1, 2)",0.0237,0.0069,0.0923,0.0985,False,-0.0748
claude-3-haiku,semantic,"(1, 2)",0.0888,0.0069,0.0923,0.0985,False,-0.0097
claude-3-haiku,semantic,"(1, 3)",0.0888,0.0069,0.1899,0.1955,False,-0.1067
claude-3-haiku,semantic,"(1, 2)",0.0888,0.0069,0.0923,0.0985,False,-0.0097
claude-3-haiku,semantic,"(1, 3)",0.0888,0.0069,0.1899,0.1955,False,-0.1067
claude-3-haiku,semantic,"(1, 3)",0.105,0.0069,0.1899,0.1955,False,-0.0904
claude-3-haiku,semantic,"(1, 2)",0.0888,0.0069,0.0923,0.0985,False,-0.0097
claude-3-haiku,semantic,"(1, 3)",0.105,0.0069,0.1899,0.1955,False,-0.0904
claude-3-haiku,semantic,"(1, 3)",0.0888,0.0069,0.1899,0.1955,False,-0.1067
claude-3-haiku,semantic,"(1, 3)",0.0888,0.0069,0.1899,0.1955,False,-0.1067
claude-3-haiku,semantic,"(1, 3)",0.0888,0.0069,0.1899,0.1955,False,-0.1067
claude-3-haiku,semantic,"(1, 3)",0.0888,0.0069,0.1899,0.1955,False,-0.1067
claude-3-haiku,semantic,"(1, 3)",0.0888,0.0069,0.1899,0.1955,False,-0.1067
claude-3-haiku,semantic,"(1, 3)",0.0888,0.0069,0.1899,0.1955,False,-0.1067
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 1)",0.3491,0.0315,0.0069,0.0381,True,0.311
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 2)",0.4142,0.0315,0.0923,0.1209,True,0.2933
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 2)",0.3491,0.0315,0.0923,0.1209,True,0.2282
claude-3-haiku,semantic,"(0, 3)",0.3491,0.0315,0.1899,0.2154,True,0.1337
claude-3-haiku,semantic,"(0, 3)",0.3491,0.0315,0.1899,0.2154,True,0.1337
claude-3-haiku,semantic,"(0, 3)",0.3491,0.0315,0.1899,0.2154,True,0.1337
claude-3-haiku,semantic,"(0, 3)",0.3491,0.0315,0.1899,0.2154,True,0.1337
claude-3-haiku,semantic,"(0, 3)",0.3491,0.0315,0.1899,0.2154,True,0.1337
claude-3-haiku,semantic,"(0, 3)",0.3491,0.0315,0.1899,0.2154,True,0.1337
claude-3-haiku,semantic,"(0, 3)",0.3491,0.0315,0.1899,0.2154,True,0.1337
claude-3-haiku,semantic,"(1, 2)",0.0237,0.0069,0.0923,0.0985,False,-0.0748
claude-3-haiku,semantic,"(0, 3)",0.3491,0.0315,0.1899,0.2154,True,0.1337
claude-3-haiku,semantic,"(0, 3)",0.3491,0.0315,0.1899,0.2154,True,0.1337
claude-3-haiku,semantic,"(0, 3)",0.3491,0.0315,0.1899,0.2154,True,0.1337
claude-3-haiku,semantic,"(1, 2)",0.3491,0.0069,0.0923,0.0985,True,0.2506
claude-3-haiku,semantic,"(1, 2)",0.3491,0.0069,0.0923,0.0985,True,0.2506
claude-3-haiku,semantic,"(1, 2)",0.0237,0.0069,0.0923,0.0985,False,-0.0748
claude-3-haiku,semantic,"(1, 2)",0.3491,0.0069,0.0923,0.0985,True,0.2506
claude-3-haiku,semantic,"(1, 2)",0.3491,0.0069,0.0923,0.0985,True,0.2506
claude-3-haiku,semantic,"(1, 2)",0.3491,0.0069,0.0923,0.0985,True,0.2506
claude-3-haiku,semantic,"(1, 2)",0.3491,0.0069,0.0923,0.0985,True,0.2506
claude-3-haiku,semantic,"(1, 2)",0.3491,0.0069,0.0923,0.0985,True,0.2506
claude-3-haiku,semantic,"(1, 2)",0.3491,0.0069,0.0923,0.0985,True,0.2506
claude-3-haiku,semantic,"(1, 3)",0.3491,0.0069,0.1899,0.1955,True,0.1537
claude-3-haiku,semantic,"(1, 3)",0.3491,0.0069,0.1899,0.1955,True,0.1537
claude-3-haiku,semantic,"(1, 3)",0.3491,0.0069,0.1899,0.1955,True,0.1537
claude-3-haiku,semantic,"(1, 3)",0.3491,0.0069,0.1899,0.1955,True,0.1537
claude-3-haiku,semantic,"(0, 1)",0.0,0.0315,0.0069,0.0381,False,-0.0381
claude-3-haiku,semantic,"(1, 3)",0.4142,0.0069,0.1899,0.1955,True,0.2187
claude-3-haiku,semantic,"(0, 1)",0.0,0.0315,0.0069,0.0381,False,-0.0381
claude-3-haiku,semantic,"(0, 1)",0.0,0.0315,0.0069,0.0381,False,-0.0381
claude-3-haiku,semantic,"(1, 3)",0.3491,0.0069,0.1899,0.1955,True,0.1537
claude-3-haiku,semantic,"(1, 3)",0.3491,0.0069,0.1899,0.1955,True,0.1537
claude-3-haiku,semantic,"(0, 1)",0.0,0.0315,0.0069,0.0381,False,-0.0381
claude-3-haiku,semantic,"(1, 3)",0.3491,0.0069,0.1899,0.1955,True,0.1537
claude-3-haiku,semantic,"(0, 1)",0.0,0.0315,0.0069,0.0381,False,-0.0381
claude-3-haiku,semantic,"(0, 1)",0.0,0.0315,0.0069,0.0381,False,-0.0381
claude-3-haiku,semantic,"(1, 3)",0.3491,0.0069,0.1899,0.1955,True,0.1537
claude-3-haiku,semantic,"(1, 3)",0.3491,0.0069,0.1899,0.1955,True,0.1537
claude-3-haiku,semantic,"(0, 1)",0.0,0.0315,0.0069,0.0381,False,-0.0381
claude-3-haiku,semantic,"(0, 1)",0.0,0.0315,0.0069,0.0381,False,-0.0381
claude-3-haiku,semantic,"(0, 1)",0.0,0.0315,0.0069,0.0381,False,-0.0381
claude-3-haiku,semantic,"(0, 1)",0.0,0.0315,0.0069,0.0381,False,-0.0381
claude-3-haiku,semantic,"(0, 2)",0.0,0.0315,0.0923,0.1209,False,-0.1209
claude-3-haiku,semantic,"(0, 2)",0.0,0.0315,0.0923,0.1209,False,-0.1209
claude-3-haiku,semantic,"(0, 2)",0.0,0.0315,0.0923,0.1209,False,-0.1209
claude-3-haiku,semantic,"(0, 2)",0.0,0.0315,0.0923,0.1209,False,-0.1209
claude-3-haiku,semantic,"(0, 2)",0.0,0.0315,0.0923,0.1209,False,-0.1209
claude-3-haiku,semantic,"(0, 2)",0.0,0.0315,0.0923,0.1209,False,-0.1209
claude-3-haiku,semantic,"(0, 2)",0.0,0.0315,0.0923,0.1209,False,-0.1209
claude-3-haiku,semantic,"(0, 2)",0.0,0.0315,0.0923,0.1209,False,-0.1209
claude-3-haiku,semantic,"(0, 2)",0.0,0.0315,0.0923,0.1209,False,-0.1209
claude-3-haiku,semantic,"(0, 2)",0.0,0.0315,0.0923,0.1209,False,-0.1209
claude-3-haiku,semantic,"(0, 3)",0.0,0.0315,0.1899,0.2154,False,-0.2154
claude-3-haiku,semantic,"(0, 3)",0.0,0.0315,0.1899,0.2154,False,-0.2154
claude-3-haiku,semantic,"(0, 3)",0.0,0.0315,0.1899,0.2154,False,-0.2154
claude-3-haiku,semantic,"(0, 3)",0.0,0.0315,0.1899,0.2154,False,-0.2154
claude-3-haiku,semantic,"(0, 3)",0.0,0.0315,0.1899,0.2154,False,-0.2154
claude-3-haiku,semantic,"(0, 3)",0.0,0.0315,0.1899,0.2154,False,-0.2154
claude-3-haiku,semantic,"(0, 3)",0.0,0.0315,0.1899,0.2154,False,-0.2154
claude-3-haiku,semantic,"(0, 3)",0.0,0.0315,0.1899,0.2154,False,-0.2154
claude-3-haiku,semantic,"(1, 2)",0.0,0.0069,0.0923,0.0985,False,-0.0985
claude-3-haiku,semantic,"(0, 3)",0.0,0.0315,0.1899,0.2154,False,-0.2154
claude-3-haiku,semantic,"(0, 3)",0.0,0.0315,0.1899,0.2154,False,-0.2154
claude-3-haiku,semantic,"(1, 2)",0.0,0.0069,0.0923,0.0985,False,-0.0985
claude-3-haiku,semantic,"(1, 2)",0.0,0.0069,0.0923,0.0985,False,-0.0985
claude-3-haiku,semantic,"(1, 2)",0.0,0.0069,0.0923,0.0985,False,-0.0985
claude-3-haiku,semantic,"(1, 2)",0.0,0.0069,0.0923,0.0985,False,-0.0985
claude-3-haiku,semantic,"(1, 2)",0.0,0.0069,0.0923,0.0985,False,-0.0985
claude-3-haiku,semantic,"(1, 2)",0.0,0.0069,0.0923,0.0985,False,-0.0985
claude-3-haiku,semantic,"(1, 2)",0.0,0.0069,0.0923,0.0985,False,-0.0985
claude-3-haiku,semantic,"(1, 2)",0.0,0.0069,0.0923,0.0985,False,-0.0985
